user_id,timestamp,device_id,clicked
U865600,2022-08-14 18:28:50 Sunday,P004,False
U115996,2022-08-14 18:46:14 Sunday,P002,False
U934964,2022-08-14 18:59:43 Sunday,P005,False
U828379,2022-08-14 19:03:57 Sunday,P005,False
U428230,2022-08-14 19:28:13 Sunday,P005,False
U322673,2022-08-14 19:28:30 Sunday,P006,False
U151697,2022-08-14 20:26:51 Sunday,P002,False
U517731,2022-08-14 20:29:11 Sunday,T002,False
U142569,2022-08-14 21:03:23 Sunday,M002,False
U895146,2022-08-14 21:46:14 Sunday,M001,False
U597275,2022-08-14 23:07:11 Sunday,M004,False
U799081,2022-08-14 23:41:11 Sunday,P003,False
U760361,2022-08-14 23:52:46 Sunday,None,False
U849972,2022-08-15 00:35:34 Monday,T001,False
U213004,2022-08-15 01:11:30 Monday,P005,False
U485013,2022-08-15 02:38:21 Monday,T004,False
U507131,2022-08-15 03:55:06 Monday,M001,False
U728113,2022-08-15 04:09:15 Monday,M004,True
U715655,2022-08-15 04:13:35 Monday,P003,False
U479590,2022-08-15 04:31:51 Monday,M002,False
U272297,2022-08-15 05:05:34 Monday,M003,False
U866358,2022-08-15 06:49:33 Monday,M001,False
U615392,2022-08-15 08:13:06 Monday,P001,False
U798259,2022-08-15 09:30:56 Monday,T003,True
U784860,2022-08-15 10:31:54 Monday,M003,False
U114517,2022-08-15 10:34:46 Monday,M003,False
U479773,2022-08-15 10:52:30 Monday,T001,False
U279581,2022-08-15 11:49:46 Monday,P002,False
U847544,2022-08-15 12:11:40 Monday,P002,False
U298532,2022-08-15 12:21:32 Monday,T001,False
U980920,2022-08-15 12:36:27 Monday,M004,False
U799606,2022-08-15 12:49:55 Monday,P001,False
U228351,2022-08-15 13:06:06 Monday,M004,False
U412942,2022-08-15 13:06:33 Monday,M001,False
U131764,2022-08-15 13:14:27 Monday,T001,False
U450235,2022-08-15 13:22:33 Monday,M004,False
U753021,2022-08-15 13:49:31 Monday,T004,False
U819868,2022-08-15 14:13:04 Monday,M001,False
U969263,2022-08-15 14:24:33 Monday,P006,False
U811439,2022-08-15 15:01:35 Monday,M002,False
U790457,2022-08-15 15:38:11 Monday,T004,True
U881249,2022-08-15 16:58:58 Monday,P001,False
U134685,2022-08-15 17:03:46 Monday,M001,True
U807870,2022-08-15 17:36:48 Monday,P003,False
U917034,2022-08-15 17:44:24 Monday,T002,False
U460826,2022-08-15 18:52:34 Monday,T002,True
U276805,2022-08-15 20:08:41 Monday,P003,False
U621145,2022-08-15 20:51:30 Monday,M002,False
U819570,2022-08-15 21:00:28 Monday,M001,False
U117931,2022-08-15 21:14:07 Monday,M003,False
U295866,2022-08-15 21:58:17 Monday,T001,True
U657579,2022-08-15 22:08:58 Monday,T003,False
U652400,2022-08-15 22:11:35 Monday,M002,False
U891309,2022-08-15 22:17:10 Monday,M002,False
U897525,2022-08-15 22:21:28 Monday,P005,False
U781754,2022-08-15 22:22:53 Monday,M001,True
U716645,2022-08-15 22:58:23 Monday,M004,True
U101047,2022-08-15 22:59:38 Monday,P002,False
U857521,2022-08-15 23:15:58 Monday,M003,False
U541850,2022-08-15 23:46:18 Monday,M003,False
U127333,2022-08-15 23:59:16 Monday,M004,False
U644353,2022-08-16 00:25:17 Tuesday,T002,False
U884642,2022-08-16 00:48:51 Tuesday,P002,False
U224083,2022-08-16 01:11:31 Tuesday,P002,False
U414413,2022-08-16 01:28:18 Tuesday,T001,False
U232140,2022-08-16 03:00:36 Tuesday,M001,True
U611543,2022-08-16 04:23:44 Tuesday,M001,False
U897927,2022-08-16 05:30:48 Tuesday,M002,False
U676066,2022-08-16 07:01:22 Tuesday,None,False
U312135,2022-08-16 07:24:33 Tuesday,M002,False
U194497,2022-08-16 07:35:51 Tuesday,M004,False
U340583,2022-08-16 07:47:52 Tuesday,M002,False
U697664,2022-08-16 08:02:10 Tuesday,M004,False
U476732,2022-08-16 09:35:02 Tuesday,T002,False
U160003,2022-08-16 10:40:07 Tuesday,M002,False
U414546,2022-08-16 10:56:36 Tuesday,P003,False
U131661,2022-08-16 11:27:44 Tuesday,P002,False
U323506,2022-08-16 12:33:53 Tuesday,P003,False
U335263,2022-08-16 12:56:31 Tuesday,M004,False
U204206,2022-08-16 13:15:41 Tuesday,T004,False
U837564,2022-08-16 13:25:23 Tuesday,P005,True
U807250,2022-08-16 13:49:13 Tuesday,M003,False
U448432,2022-08-16 14:18:58 Tuesday,P006,False
U685930,2022-08-16 14:53:33 Tuesday,T001,True
U785341,2022-08-16 15:55:24 Tuesday,T001,True
U197615,2022-08-16 17:01:47 Tuesday,M003,False
U720579,2022-08-16 17:23:16 Tuesday,T004,False
U500914,2022-08-16 18:23:35 Tuesday,M002,False
U484158,2022-08-16 20:06:36 Tuesday,P004,False
U409834,2022-08-16 20:32:55 Tuesday,T002,False
U436577,2022-08-16 21:53:21 Tuesday,P003,False
U604461,2022-08-17 00:06:22 Wednesday,P003,False
U996841,2022-08-17 00:46:32 Wednesday,T002,False
U384264,2022-08-17 01:07:13 Wednesday,T002,False
U322355,2022-08-17 03:22:03 Wednesday,P003,False
U352638,2022-08-17 04:54:19 Wednesday,T004,False
U750356,2022-08-17 05:21:11 Wednesday,M003,False
U398646,2022-08-17 05:33:07 Wednesday,M001,False
U964084,2022-08-17 06:10:49 Wednesday,M001,True
U769080,2022-08-17 06:20:55 Wednesday,M004,False
U486790,2022-08-17 06:58:53 Wednesday,M002,False
U217620,2022-08-17 07:07:13 Wednesday,P006,False
U674645,2022-08-17 07:24:02 Wednesday,P006,False
U809428,2022-08-17 09:16:29 Wednesday,M003,False
U452289,2022-08-17 09:34:22 Wednesday,T003,False
U409850,2022-08-17 10:00:53 Wednesday,T002,False
U392448,2022-08-17 10:30:33 Wednesday,M001,False
U612979,2022-08-17 11:32:36 Wednesday,M003,False
U430189,2022-08-17 11:38:27 Wednesday,M003,False
U902653,2022-08-17 11:40:46 Wednesday,T003,False
U639417,2022-08-17 11:53:50 Wednesday,M002,False
U434810,2022-08-17 12:53:38 Wednesday,M001,False
U397642,2022-08-17 13:02:56 Wednesday,None,False
U203519,2022-08-17 13:28:26 Wednesday,None,True
U912240,2022-08-17 14:11:50 Wednesday,M001,True
U339544,2022-08-17 14:41:34 Wednesday,P003,False
U244113,2022-08-17 15:51:15 Wednesday,P002,False
U211613,2022-08-17 16:07:56 Wednesday,P006,False
U886047,2022-08-17 16:50:24 Wednesday,P006,False
U734052,2022-08-17 17:20:06 Wednesday,T003,False
U634657,2022-08-17 17:24:22 Wednesday,P005,False
U460166,2022-08-17 19:59:45 Wednesday,M001,True
U105469,2022-08-17 20:49:32 Wednesday,T004,False
U370761,2022-08-17 20:57:06 Wednesday,P006,False
U334837,2022-08-17 21:04:46 Wednesday,M002,False
U753292,2022-08-17 21:12:01 Wednesday,M004,False
U548476,2022-08-17 22:15:18 Wednesday,P005,False
U839458,2022-08-17 22:57:44 Wednesday,T002,False
U861745,2022-08-17 23:18:53 Wednesday,P005,True
U375711,2022-08-18 00:14:53 Thursday,T002,False
U323145,2022-08-18 00:58:17 Thursday,M003,False
U960084,2022-08-18 01:50:08 Thursday,T004,False
U805766,2022-08-18 01:59:46 Thursday,M001,False
U155440,2022-08-18 03:15:55 Thursday,M002,False
U664646,2022-08-18 03:38:58 Thursday,M002,False
U493454,2022-08-18 04:06:55 Thursday,M002,False
U940374,2022-08-18 04:26:12 Thursday,P001,False
U986550,2022-08-18 05:46:59 Thursday,T001,True
U633768,2022-08-18 05:49:40 Thursday,T002,False
U175100,2022-08-18 06:22:38 Thursday,M003,False
U485410,2022-08-18 06:23:21 Thursday,M001,False
U247143,2022-08-18 07:25:56 Thursday,M004,False
U301602,2022-08-18 08:33:09 Thursday,P002,False
U126621,2022-08-18 09:31:41 Thursday,M001,False
U342857,2022-08-18 09:33:43 Thursday,M004,False
U505982,2022-08-18 09:55:16 Thursday,M001,False
U208685,2022-08-18 11:50:21 Thursday,T001,False
U961023,2022-08-18 12:14:27 Thursday,M004,False
U198053,2022-08-18 12:24:57 Thursday,P003,False
U260245,2022-08-18 13:16:54 Thursday,P005,True
U321336,2022-08-18 13:20:57 Thursday,None,False
U378559,2022-08-18 15:16:53 Thursday,M004,False
U227210,2022-08-18 16:42:35 Thursday,M001,True
U684972,2022-08-18 16:49:20 Thursday,M002,False
U464615,2022-08-18 17:01:07 Thursday,P005,True
U940241,2022-08-18 18:09:29 Thursday,P001,False
U213087,2022-08-18 18:55:18 Thursday,M004,False
U643829,2022-08-18 18:58:53 Thursday,T002,True
U822772,2022-08-18 19:49:30 Thursday,M001,True
U919782,2022-08-18 19:56:07 Thursday,M002,False
U123628,2022-08-18 20:03:16 Thursday,None,False
U828748,2022-08-18 20:17:22 Thursday,M001,False
U228683,2022-08-18 21:55:33 Thursday,T004,False
U212613,2022-08-18 22:08:54 Thursday,P003,False
U640849,2022-08-19 00:04:28 Friday,P005,False
U100637,2022-08-19 00:05:48 Friday,T004,False
U803715,2022-08-19 00:24:46 Friday,M002,False
U933854,2022-08-19 01:33:10 Friday,P003,False
U637388,2022-08-19 02:26:58 Friday,P002,False
U143676,2022-08-19 02:44:21 Friday,None,True
U189912,2022-08-19 03:14:45 Friday,T001,False
U356998,2022-08-19 04:22:11 Friday,M002,False
U190770,2022-08-19 04:43:13 Friday,M004,True
U122668,2022-08-19 04:49:21 Friday,P001,False
U218393,2022-08-19 04:50:06 Friday,M004,False
U758299,2022-08-19 04:52:07 Friday,T001,False
U811016,2022-08-19 06:31:14 Friday,P006,False
U741208,2022-08-19 06:34:30 Friday,M001,False
U433416,2022-08-19 06:34:39 Friday,T002,True
U954063,2022-08-19 06:56:17 Friday,P002,False
U315469,2022-08-19 07:02:16 Friday,M002,False
U650808,2022-08-19 07:14:02 Friday,T002,False
U688980,2022-08-19 08:11:26 Friday,M002,False
U302171,2022-08-19 08:21:12 Friday,T002,False
U686216,2022-08-19 09:14:04 Friday,M001,False
U650684,2022-08-19 09:26:49 Friday,M003,False
U545203,2022-08-19 09:27:19 Friday,T002,False
U366236,2022-08-19 11:50:18 Friday,T001,True
U503168,2022-08-19 11:55:55 Friday,M001,False
U842962,2022-08-19 13:06:23 Friday,M004,False
U816908,2022-08-19 13:55:06 Friday,T002,False
U937165,2022-08-19 14:20:10 Friday,M001,True
U169130,2022-08-19 14:39:28 Friday,M004,True
U630654,2022-08-19 14:48:13 Friday,P005,False
U957921,2022-08-19 14:57:39 Friday,M002,False
U458246,2022-08-19 15:01:41 Friday,M001,False
U809508,2022-08-19 15:19:29 Friday,M002,False
U794819,2022-08-19 16:59:42 Friday,T001,True
U835169,2022-08-19 17:26:00 Friday,M003,True
U224148,2022-08-19 21:04:20 Friday,M004,False
U665298,2022-08-19 21:32:07 Friday,P006,False
U877273,2022-08-19 21:54:49 Friday,P006,False
U736691,2022-08-19 22:11:16 Friday,P005,False
U436507,2022-08-19 22:50:12 Friday,P003,False
U641933,2022-08-20 00:02:57 Saturday,M001,False
U514926,2022-08-20 00:58:12 Saturday,P003,False
U527889,2022-08-20 02:05:24 Saturday,P003,False
U216365,2022-08-20 02:55:54 Saturday,None,False
U809095,2022-08-20 03:05:24 Saturday,P004,False
U406361,2022-08-20 03:38:45 Saturday,M002,True
U746780,2022-08-20 04:21:38 Saturday,M002,False
U441364,2022-08-20 04:32:45 Saturday,M002,False
U447247,2022-08-20 04:38:04 Saturday,M001,False
U648143,2022-08-20 05:54:21 Saturday,M001,False
U656922,2022-08-20 05:58:54 Saturday,P005,False
U753396,2022-08-20 06:15:49 Saturday,M001,False
U611238,2022-08-20 06:34:07 Saturday,None,False
U954341,2022-08-20 06:39:51 Saturday,None,False
U853848,2022-08-20 06:43:43 Saturday,T002,False
U870340,2022-08-20 06:55:08 Saturday,M001,False
U994410,2022-08-20 07:22:34 Saturday,T002,False
U470161,2022-08-20 07:40:16 Saturday,P001,False
U676397,2022-08-20 07:40:22 Saturday,T002,False
U381194,2022-08-20 08:30:41 Saturday,P003,False
U951596,2022-08-20 08:57:42 Saturday,M004,False
U262434,2022-08-20 09:21:47 Saturday,M002,False
U673522,2022-08-20 09:32:37 Saturday,P006,True
U588669,2022-08-20 11:18:55 Saturday,P002,False
U169110,2022-08-20 12:17:08 Saturday,M003,False
U357666,2022-08-20 13:02:40 Saturday,M003,False
U943245,2022-08-20 13:42:45 Saturday,M002,False
U301295,2022-08-20 13:54:30 Saturday,M002,False
U953683,2022-08-20 14:54:02 Saturday,M001,False
U234700,2022-08-20 15:09:27 Saturday,None,False
U102776,2022-08-20 15:43:55 Saturday,P006,False
U628277,2022-08-20 16:18:26 Saturday,T002,False
U291707,2022-08-20 16:22:05 Saturday,P002,False
U592955,2022-08-20 17:30:46 Saturday,M002,False
U221216,2022-08-20 18:01:39 Saturday,M001,False
U170187,2022-08-20 18:06:35 Saturday,M002,True
U721417,2022-08-20 18:20:50 Saturday,M004,False
U982655,2022-08-20 19:31:59 Saturday,P002,False
U440319,2022-08-20 19:37:40 Saturday,T001,False
U869246,2022-08-20 19:42:27 Saturday,M002,False
U445008,2022-08-20 21:46:21 Saturday,T001,False
U935945,2022-08-20 22:03:46 Saturday,T004,False
U663227,2022-08-20 22:07:32 Saturday,M004,True
U167865,2022-08-21 00:52:53 Sunday,M001,False
U895969,2022-08-21 00:55:39 Sunday,M001,True
U656721,2022-08-21 01:35:58 Sunday,M001,False
U531425,2022-08-21 02:19:43 Sunday,M003,True
U177835,2022-08-21 02:21:59 Sunday,P002,False
U516409,2022-08-21 02:44:03 Sunday,M002,False
U518384,2022-08-21 03:09:49 Sunday,M002,True
U282714,2022-08-21 03:52:35 Sunday,M003,False
U545494,2022-08-21 04:41:52 Sunday,M004,False
U434805,2022-08-21 04:55:53 Sunday,T003,False
U107438,2022-08-21 05:13:33 Sunday,P003,False
U721706,2022-08-21 05:13:35 Sunday,M002,False
U733649,2022-08-21 05:18:59 Sunday,P002,False
U773478,2022-08-21 05:55:27 Sunday,M002,False
U865662,2022-08-21 06:18:49 Sunday,M004,False
U811883,2022-08-21 06:47:37 Sunday,M004,False
U520726,2022-08-21 07:38:31 Sunday,P005,False
U708852,2022-08-21 07:45:25 Sunday,T001,False
U654638,2022-08-21 08:08:28 Sunday,T001,False
U416136,2022-08-21 08:23:16 Sunday,M003,False
U996135,2022-08-21 08:31:21 Sunday,T001,False
U867516,2022-08-21 09:46:10 Sunday,M001,False
U843932,2022-08-21 11:20:13 Sunday,M002,True
U139395,2022-08-21 11:34:48 Sunday,M001,False
U306980,2022-08-21 11:47:08 Sunday,T002,False
U259517,2022-08-21 11:51:21 Sunday,T003,False
U492596,2022-08-21 12:28:26 Sunday,P001,False
U108447,2022-08-21 12:41:59 Sunday,M002,False
U328888,2022-08-21 14:55:34 Sunday,M003,False
U544055,2022-08-21 15:08:01 Sunday,M002,True
U659051,2022-08-21 15:16:00 Sunday,M001,False
U189062,2022-08-21 16:08:55 Sunday,M002,False
U288102,2022-08-21 17:10:42 Sunday,T002,False
U618576,2022-08-21 17:36:13 Sunday,T002,False
U990661,2022-08-21 17:36:39 Sunday,T001,False
U656161,2022-08-21 18:01:26 Sunday,T001,False
U343135,2022-08-21 18:16:14 Sunday,M001,False
U500531,2022-08-21 19:00:32 Sunday,P005,False
U627996,2022-08-21 20:14:34 Sunday,P002,False
U191374,2022-08-21 20:28:37 Sunday,T001,False
U120675,2022-08-21 20:44:06 Sunday,M001,False
U686529,2022-08-21 21:16:01 Sunday,M002,False
U198843,2022-08-21 21:29:41 Sunday,P001,True
U679759,2022-08-21 21:43:03 Sunday,M002,False
U724451,2022-08-21 23:00:07 Sunday,None,False
U246722,2022-08-21 23:04:57 Sunday,M003,False
U419641,2022-08-21 23:43:54 Sunday,M002,False
U718440,2022-08-21 23:57:14 Sunday,M001,False
U264702,2022-08-22 00:28:56 Monday,M004,False
U265202,2022-08-22 01:02:54 Monday,T002,False
U266423,2022-08-22 03:08:34 Monday,P003,False
U511945,2022-08-22 03:09:07 Monday,T003,False
U848862,2022-08-22 03:15:37 Monday,M003,False
U164420,2022-08-22 04:10:10 Monday,M002,False
U772101,2022-08-22 04:35:58 Monday,P001,False
U610445,2022-08-22 05:04:50 Monday,None,False
U481309,2022-08-22 05:34:02 Monday,P003,False
U123882,2022-08-22 05:49:04 Monday,M002,True
U171293,2022-08-22 06:13:09 Monday,None,True
U772897,2022-08-22 06:17:09 Monday,T004,False
U842122,2022-08-22 06:32:52 Monday,M002,False
U388038,2022-08-22 06:40:01 Monday,T003,False
U168694,2022-08-22 08:00:16 Monday,M004,False
U294928,2022-08-22 09:01:13 Monday,T002,False
U831793,2022-08-22 09:17:27 Monday,None,False
U898990,2022-08-22 09:57:33 Monday,M003,False
U383319,2022-08-22 10:04:56 Monday,P001,False
U455401,2022-08-22 10:15:40 Monday,M002,True
U463635,2022-08-22 10:26:06 Monday,P005,False
U992189,2022-08-22 11:48:01 Monday,P005,False
U403740,2022-08-22 15:01:55 Monday,M003,False
U240517,2022-08-22 15:35:44 Monday,M004,False
U387941,2022-08-22 15:51:03 Monday,M001,False
U375618,2022-08-22 15:53:44 Monday,M002,False
U462917,2022-08-22 16:07:06 Monday,T002,False
U119920,2022-08-22 16:29:37 Monday,T001,False
U128559,2022-08-22 16:33:36 Monday,P001,False
U468182,2022-08-22 17:42:25 Monday,None,True
U519056,2022-08-22 17:56:27 Monday,M002,False
U128796,2022-08-22 18:46:38 Monday,P005,False
U637030,2022-08-22 19:22:43 Monday,M003,False
U451479,2022-08-22 19:35:28 Monday,M004,False
U610065,2022-08-22 19:55:07 Monday,M001,False
U293749,2022-08-22 20:02:58 Monday,M002,False
U863487,2022-08-22 20:18:49 Monday,T002,False
U849577,2022-08-22 20:25:41 Monday,M001,True
U408221,2022-08-22 20:51:49 Monday,M004,False
U445338,2022-08-22 21:21:50 Monday,M004,True
U831138,2022-08-22 22:07:27 Monday,T004,False
U207809,2022-08-22 23:41:29 Monday,M002,True
U933572,2022-08-22 23:59:34 Monday,M002,False
U661235,2022-08-23 01:18:49 Tuesday,P003,False
U240111,2022-08-23 03:20:10 Tuesday,P006,False
U451735,2022-08-23 03:44:54 Tuesday,P004,True
U304392,2022-08-23 04:19:06 Tuesday,P002,True
U499440,2022-08-23 04:21:12 Tuesday,M002,False
U384336,2022-08-23 05:24:50 Tuesday,T001,False
U406054,2022-08-23 05:32:40 Tuesday,M004,True
U943180,2022-08-23 05:51:37 Tuesday,M004,False
U594626,2022-08-23 06:03:35 Tuesday,M003,False
U388281,2022-08-23 06:26:32 Tuesday,T002,True
U945980,2022-08-23 06:27:21 Tuesday,M001,False
U398386,2022-08-23 08:15:04 Tuesday,M001,False
U142906,2022-08-23 08:56:08 Tuesday,P005,False
U108050,2022-08-23 10:41:13 Tuesday,M004,False
U561335,2022-08-23 12:22:22 Tuesday,M002,False
U962354,2022-08-23 13:25:29 Tuesday,P005,False
U566905,2022-08-23 13:38:15 Tuesday,P003,False
U722642,2022-08-23 13:38:55 Tuesday,M002,False
U538542,2022-08-23 14:17:47 Tuesday,M001,False
U473500,2022-08-23 15:02:00 Tuesday,M001,False
U619973,2022-08-23 15:43:07 Tuesday,P002,False
U485189,2022-08-23 15:47:37 Tuesday,P001,False
U633592,2022-08-23 15:48:11 Tuesday,T002,False
U643297,2022-08-23 16:14:51 Tuesday,M004,False
U671194,2022-08-23 16:19:09 Tuesday,M002,True
U976927,2022-08-23 16:45:54 Tuesday,M002,False
U763768,2022-08-23 17:50:56 Tuesday,P005,False
U224168,2022-08-23 17:51:16 Tuesday,P002,False
U505788,2022-08-23 18:03:50 Tuesday,M003,False
U960482,2022-08-23 18:16:12 Tuesday,P002,False
U965582,2022-08-23 18:29:40 Tuesday,M004,False
U273048,2022-08-23 19:46:24 Tuesday,M001,False
U292603,2022-08-23 19:53:29 Tuesday,M001,True
U385580,2022-08-23 20:16:53 Tuesday,P003,True
U792363,2022-08-23 20:36:04 Tuesday,T004,False
U873614,2022-08-23 20:36:53 Tuesday,M003,True
U856048,2022-08-23 21:14:19 Tuesday,M004,False
U259072,2022-08-23 21:33:53 Tuesday,P006,True
U712948,2022-08-23 21:52:46 Tuesday,T001,False
U699407,2022-08-23 22:21:21 Tuesday,M001,False
U138537,2022-08-24 00:29:58 Wednesday,M002,False
U205782,2022-08-24 00:41:31 Wednesday,M002,False
U737813,2022-08-24 01:39:53 Wednesday,M002,True
U130760,2022-08-24 03:00:18 Wednesday,M001,False
U549528,2022-08-24 03:29:03 Wednesday,M002,False
U434095,2022-08-24 03:34:10 Wednesday,None,False
U683184,2022-08-24 03:53:15 Wednesday,M002,False
U210307,2022-08-24 03:55:11 Wednesday,None,False
U757988,2022-08-24 04:08:30 Wednesday,T002,False
U370192,2022-08-24 04:28:57 Wednesday,T001,False
U938116,2022-08-24 04:34:05 Wednesday,M001,False
U862908,2022-08-24 06:06:45 Wednesday,P006,True
U464849,2022-08-24 06:12:56 Wednesday,T001,False
U950640,2022-08-24 06:18:18 Wednesday,None,False
U870928,2022-08-24 06:29:23 Wednesday,P006,False
U557720,2022-08-24 06:47:21 Wednesday,T003,False
U500089,2022-08-24 07:10:43 Wednesday,P002,False
U455853,2022-08-24 07:25:40 Wednesday,M001,False
U637714,2022-08-24 07:30:41 Wednesday,M002,True
U444401,2022-08-24 07:36:43 Wednesday,None,False
U364512,2022-08-24 08:01:14 Wednesday,M004,False
U568138,2022-08-24 08:24:54 Wednesday,M004,True
U374316,2022-08-24 08:52:29 Wednesday,M001,True
U688332,2022-08-24 09:18:21 Wednesday,P006,False
U547747,2022-08-24 10:40:24 Wednesday,M004,False
U331969,2022-08-24 11:06:17 Wednesday,None,False
U782811,2022-08-24 11:12:57 Wednesday,M002,False
U795312,2022-08-24 11:50:17 Wednesday,M004,False
U847475,2022-08-24 12:00:29 Wednesday,M001,False
U104789,2022-08-24 12:01:29 Wednesday,P003,False
U478368,2022-08-24 13:18:30 Wednesday,T004,False
U627261,2022-08-24 13:48:20 Wednesday,M002,False
U343743,2022-08-24 14:00:18 Wednesday,P005,False
U473841,2022-08-24 14:49:19 Wednesday,T004,False
U108554,2022-08-24 14:57:40 Wednesday,M004,True
U569678,2022-08-24 15:35:35 Wednesday,M004,False
U640805,2022-08-24 16:29:41 Wednesday,P003,False
U165879,2022-08-24 16:50:20 Wednesday,P005,False
U354248,2022-08-24 18:50:28 Wednesday,M004,False
U260653,2022-08-24 19:28:39 Wednesday,T002,False
U992771,2022-08-24 19:56:52 Wednesday,None,True
U227927,2022-08-24 20:25:09 Wednesday,M002,False
U543449,2022-08-24 20:52:02 Wednesday,P003,False
U979861,2022-08-24 21:42:27 Wednesday,M004,False
U883847,2022-08-24 22:00:08 Wednesday,T004,False
U587399,2022-08-24 22:51:50 Wednesday,P002,False
U760460,2022-08-24 22:57:00 Wednesday,M001,False
U735146,2022-08-24 23:36:02 Wednesday,P003,False
U410608,2022-08-25 02:30:47 Thursday,M002,False
U676176,2022-08-25 02:37:17 Thursday,T004,False
U618304,2022-08-25 03:23:26 Thursday,M001,False
U115357,2022-08-25 03:53:48 Thursday,M003,False
U167262,2022-08-25 05:48:53 Thursday,M002,False
U355008,2022-08-25 05:55:01 Thursday,M002,False
U878546,2022-08-25 05:57:52 Thursday,P002,False
U883432,2022-08-25 06:14:36 Thursday,M004,False
U731452,2022-08-25 06:53:08 Thursday,None,False
U493590,2022-08-25 07:14:08 Thursday,T002,False
U349291,2022-08-25 07:16:22 Thursday,P006,False
U861791,2022-08-25 08:49:30 Thursday,M003,True
U615747,2022-08-25 08:55:41 Thursday,M002,False
U625379,2022-08-25 08:58:13 Thursday,T002,False
U989496,2022-08-25 09:03:58 Thursday,T001,True
U953525,2022-08-25 09:48:13 Thursday,T002,False
U370167,2022-08-25 10:27:58 Thursday,T004,False
U695150,2022-08-25 10:31:09 Thursday,None,False
U514075,2022-08-25 10:39:28 Thursday,M003,False
U329155,2022-08-25 10:53:54 Thursday,P002,False
U939146,2022-08-25 11:19:48 Thursday,None,False
U985912,2022-08-25 13:58:19 Thursday,M004,False
U271860,2022-08-25 14:46:15 Thursday,T004,True
U157825,2022-08-25 14:58:40 Thursday,P005,False
U657057,2022-08-25 15:05:37 Thursday,None,False
U593603,2022-08-25 15:07:33 Thursday,M001,False
U809901,2022-08-25 15:58:47 Thursday,P006,False
U431427,2022-08-25 16:18:49 Thursday,M004,False
U560004,2022-08-25 16:23:03 Thursday,P002,False
U551937,2022-08-25 16:50:04 Thursday,P004,False
U448493,2022-08-25 17:00:41 Thursday,M004,False
U353249,2022-08-25 18:09:23 Thursday,M002,False
U258270,2022-08-25 19:16:35 Thursday,M004,False
U249699,2022-08-25 20:17:57 Thursday,P006,False
U639351,2022-08-25 20:54:06 Thursday,P005,False
U470978,2022-08-25 21:02:14 Thursday,P002,True
U800534,2022-08-25 21:34:23 Thursday,M002,False
U995407,2022-08-25 21:48:24 Thursday,M001,False
U506237,2022-08-25 23:19:26 Thursday,P003,False
U429235,2022-08-26 00:20:19 Friday,M001,False
U556290,2022-08-26 00:54:29 Friday,M004,False
U753460,2022-08-26 00:58:23 Friday,M004,False
U493272,2022-08-26 01:25:52 Friday,M004,False
U387869,2022-08-26 01:37:23 Friday,M004,False
U865956,2022-08-26 03:54:11 Friday,None,False
U751100,2022-08-26 03:55:10 Friday,M004,False
U413194,2022-08-26 04:06:08 Friday,T001,False
U445126,2022-08-26 04:13:46 Friday,P003,False
U427058,2022-08-26 04:30:20 Friday,M002,True
U493795,2022-08-26 05:02:35 Friday,M001,False
U241146,2022-08-26 05:03:53 Friday,T002,False
U465139,2022-08-26 05:21:31 Friday,M003,False
U236476,2022-08-26 05:27:03 Friday,T001,False
U491283,2022-08-26 08:34:27 Friday,P006,True
U497068,2022-08-26 09:11:31 Friday,M001,False
U364882,2022-08-26 09:23:15 Friday,M001,True
U823790,2022-08-26 09:44:50 Friday,M001,False
U267407,2022-08-26 10:06:42 Friday,P002,False
U950471,2022-08-26 11:19:44 Friday,M002,True
U862237,2022-08-26 12:40:35 Friday,T002,True
U688709,2022-08-26 13:08:54 Friday,M002,False
U913438,2022-08-26 13:40:52 Friday,M002,False
U627832,2022-08-26 13:52:10 Friday,None,False
U809756,2022-08-26 13:57:10 Friday,P006,False
U247991,2022-08-26 14:09:07 Friday,T004,True
U772246,2022-08-26 14:15:17 Friday,T001,False
U739746,2022-08-26 15:41:05 Friday,M002,True
U355707,2022-08-26 15:49:27 Friday,M002,True
U297430,2022-08-26 16:10:34 Friday,M001,False
U656303,2022-08-26 16:12:51 Friday,None,False
U163688,2022-08-26 16:18:34 Friday,M001,False
U722285,2022-08-26 17:06:47 Friday,P005,False
U571264,2022-08-26 17:12:13 Friday,M002,False
U454454,2022-08-26 17:51:13 Friday,T001,False
U893473,2022-08-26 19:13:58 Friday,T004,False
U899704,2022-08-26 19:28:57 Friday,M001,False
U617597,2022-08-26 19:30:14 Friday,M003,False
U545312,2022-08-26 20:44:48 Friday,M001,False
U603703,2022-08-26 21:00:53 Friday,M004,False
U641576,2022-08-26 21:09:14 Friday,M001,False
U347527,2022-08-26 21:48:01 Friday,P002,False
U970395,2022-08-26 22:11:16 Friday,P002,False
U565890,2022-08-26 23:46:50 Friday,M003,False
U272847,2022-08-26 23:51:03 Friday,P002,True
U968684,2022-08-27 00:28:58 Saturday,M004,False
U521064,2022-08-27 00:41:24 Saturday,T003,False
U522171,2022-08-27 00:46:01 Saturday,T001,False
U922754,2022-08-27 00:58:39 Saturday,M002,False
U264548,2022-08-27 01:01:44 Saturday,M002,False
U739669,2022-08-27 02:12:56 Saturday,M002,False
U669332,2022-08-27 02:58:47 Saturday,M001,True
U890775,2022-08-27 02:59:19 Saturday,T001,False
U976326,2022-08-27 03:17:40 Saturday,M002,True
