user_id,timestamp,ad_source,ad_version
U104223,2022-05-28 10:44:48 Saturday,TikTok,B
U805372,2022-05-28 12:19:23 Saturday,Meta,B
U933507,2022-05-28 13:00:27 Saturday,Meta,B
U730392,2022-05-28 13:10:15 Saturday,Meta,A
U350492,2022-05-28 13:50:09 Saturday,TikTok,B
U124633,2022-05-28 15:01:42 Saturday,Google,B
U705152,2022-05-28 15:12:22 Saturday,TikTok,B
U211921,2022-05-28 15:46:49 Saturday,TikTok,A
U662893,2022-05-28 16:47:23 Saturday,TikTok,B
U525642,2022-05-28 17:20:03 Saturday,Meta,B
U539307,2022-05-28 18:08:15 Saturday,Meta,B
U771105,2022-05-28 18:32:40 Saturday,Twitter,A
U222656,2022-05-28 18:53:19 Saturday,Meta,B
U759641,2022-05-28 20:04:22 Saturday,TikTok,B
U826039,2022-05-28 20:29:40 Saturday,Google,A
U188125,2022-05-28 20:48:33 Saturday,TikTok,B
U153799,2022-05-28 21:10:28 Saturday,Google,A
U955785,2022-05-28 21:33:23 Saturday,Google,A
U271004,2022-05-28 22:20:10 Saturday,Google,B
U859693,2022-05-28 22:50:18 Saturday,Meta,B
U445377,2022-05-28 23:04:26 Saturday,Meta,A
U879025,2022-05-28 23:10:06 Saturday,Meta,A
U549005,2022-05-28 23:58:09 Saturday,Google,A
U136143,2022-05-29 00:46:32 Sunday,Meta,B
U938740,2022-05-29 02:11:51 Sunday,Meta,A
U181454,2022-05-29 02:27:37 Sunday,Google,A
U137101,2022-05-29 03:39:34 Sunday,Meta,A
U260181,2022-05-29 04:35:42 Sunday,Meta,A
U929269,2022-05-29 05:17:58 Sunday,Twitter,A
U520287,2022-05-29 05:29:58 Sunday,Google,B
U776710,2022-05-29 05:43:07 Sunday,Meta,A
U205771,2022-05-29 07:00:15 Sunday,TikTok,A
U130774,2022-05-29 07:35:21 Sunday,TikTok,A
U960512,2022-05-29 08:25:04 Sunday,Meta,A
U192712,2022-05-29 08:36:31 Sunday,TikTok,A
U269503,2022-05-29 08:55:14 Sunday,TikTok,A
U215323,2022-05-29 09:31:56 Sunday,TikTok,A
U192881,2022-05-29 12:45:58 Sunday,TikTok,A
U303404,2022-05-29 12:51:20 Sunday,Meta,B
U375160,2022-05-29 13:18:28 Sunday,Twitter,B
U392943,2022-05-29 15:12:51 Sunday,Twitter,B
U813284,2022-05-29 17:01:32 Sunday,Meta,A
U219466,2022-05-29 18:08:23 Sunday,Google,B
U408416,2022-05-29 20:59:57 Sunday,TikTok,A
U751331,2022-05-29 21:18:59 Sunday,Meta,B
U962078,2022-05-29 21:22:31 Sunday,TikTok,A
U972655,2022-05-29 21:58:14 Sunday,Meta,B
U881037,2022-05-29 21:58:31 Sunday,Google,A
U839856,2022-05-29 22:53:36 Sunday,Meta,B
U970084,2022-05-29 23:38:16 Sunday,Google,A
U546118,2022-05-30 00:15:17 Monday,Google,B
U973359,2022-05-30 00:38:14 Monday,Google,A
U893768,2022-05-30 00:50:22 Monday,Google,A
U511146,2022-05-30 01:54:23 Monday,Meta,A
U289320,2022-05-30 02:21:23 Monday,Google,A
U779137,2022-05-30 03:20:08 Monday,Meta,A
U688764,2022-05-30 03:50:33 Monday,Meta,B
U528396,2022-05-30 03:53:25 Monday,Meta,A
U667707,2022-05-30 04:34:50 Monday,Meta,A
U805534,2022-05-30 05:03:05 Monday,Meta,B
U248142,2022-05-30 07:13:56 Monday,Google,A
U270098,2022-05-30 07:17:39 Monday,TikTok,B
U162157,2022-05-30 07:28:06 Monday,Twitter,A
U237494,2022-05-30 08:46:17 Monday,Google,A
U237707,2022-05-30 09:34:06 Monday,Meta,A
U282476,2022-05-30 09:50:50 Monday,TikTok,A
U294715,2022-05-30 10:25:42 Monday,Meta,B
U942762,2022-05-30 10:48:00 Monday,TikTok,A
U963121,2022-05-30 12:04:00 Monday,TikTok,A
U611843,2022-05-30 12:38:44 Monday,Twitter,A
U760902,2022-05-30 12:48:35 Monday,Meta,B
U364015,2022-05-30 12:55:35 Monday,Meta,A
U782397,2022-05-30 16:15:32 Monday,Twitter,A
U818236,2022-05-30 16:19:37 Monday,Google,A
U367399,2022-05-30 16:30:13 Monday,Meta,A
U681481,2022-05-30 16:58:18 Monday,Google,B
U730059,2022-05-30 19:01:43 Monday,TikTok,B
U483382,2022-05-30 19:13:56 Monday,Google,B
U647555,2022-05-30 19:26:42 Monday,Meta,B
U101978,2022-05-30 19:35:44 Monday,Meta,B
U697948,2022-05-30 19:40:32 Monday,Google,B
U704806,2022-05-30 20:06:15 Monday,Meta,B
U658832,2022-05-30 22:55:12 Monday,Meta,B
U861178,2022-05-30 23:18:31 Monday,Twitter,A
U265799,2022-05-31 00:05:59 Tuesday,TikTok,B
U528385,2022-05-31 00:49:10 Tuesday,TikTok,A
U370735,2022-05-31 01:02:50 Tuesday,Meta,A
U665273,2022-05-31 01:08:36 Tuesday,Google,B
U659472,2022-05-31 01:10:29 Tuesday,TikTok,B
U430731,2022-05-31 01:16:33 Tuesday,Meta,B
U676144,2022-05-31 01:17:21 Tuesday,Google,B
U992483,2022-05-31 01:46:56 Tuesday,Google,A
U290460,2022-05-31 02:54:33 Tuesday,Twitter,A
U648049,2022-05-31 04:16:54 Tuesday,Meta,B
U393491,2022-05-31 04:17:57 Tuesday,Google,B
U169619,2022-05-31 05:11:30 Tuesday,Twitter,A
U970944,2022-05-31 05:31:53 Tuesday,Twitter,A
U766148,2022-05-31 05:52:22 Tuesday,Google,A
U857521,2022-05-31 06:47:48 Tuesday,Meta,B
U342345,2022-05-31 07:15:40 Tuesday,TikTok,B
U549751,2022-05-31 07:50:47 Tuesday,Google,B
U678732,2022-05-31 07:57:44 Tuesday,Meta,A
U191034,2022-05-31 08:31:57 Tuesday,TikTok,B
U583213,2022-05-31 08:41:06 Tuesday,Meta,A
U599846,2022-05-31 09:24:23 Tuesday,Meta,A
U630428,2022-05-31 09:38:30 Tuesday,TikTok,B
U516631,2022-05-31 10:19:33 Tuesday,Meta,A
U740402,2022-05-31 11:10:06 Tuesday,Meta,B
U198132,2022-05-31 11:21:52 Tuesday,Google,B
U723502,2022-05-31 13:20:13 Tuesday,Twitter,A
U871945,2022-05-31 13:30:32 Tuesday,Google,B
U919497,2022-05-31 15:26:24 Tuesday,TikTok,B
U613023,2022-05-31 16:39:34 Tuesday,Google,A
U716703,2022-05-31 17:40:01 Tuesday,Meta,A
U444638,2022-05-31 19:28:47 Tuesday,TikTok,B
U732867,2022-05-31 22:21:54 Tuesday,TikTok,B
U968140,2022-05-31 22:31:07 Tuesday,Twitter,B
U758000,2022-05-31 22:33:21 Tuesday,Twitter,A
U183507,2022-05-31 23:03:24 Tuesday,TikTok,B
U725557,2022-06-01 00:19:45 Wednesday,Google,A
U397275,2022-06-01 00:38:08 Wednesday,Google,B
U416531,2022-06-01 01:51:37 Wednesday,Meta,A
U726726,2022-06-01 02:11:06 Wednesday,Google,B
U569541,2022-06-01 02:22:32 Wednesday,TikTok,A
U414790,2022-06-01 02:45:39 Wednesday,TikTok,B
U450649,2022-06-01 02:53:37 Wednesday,Google,A
U514437,2022-06-01 03:09:02 Wednesday,Google,A
U746762,2022-06-01 03:40:04 Wednesday,Meta,B
U483409,2022-06-01 03:45:29 Wednesday,Google,B
U636858,2022-06-01 04:15:35 Wednesday,Meta,B
U110420,2022-06-01 04:34:08 Wednesday,Twitter,B
U229216,2022-06-01 04:36:22 Wednesday,TikTok,B
U998433,2022-06-01 05:00:13 Wednesday,Google,B
U107320,2022-06-01 05:19:20 Wednesday,TikTok,A
U427978,2022-06-01 05:39:32 Wednesday,Twitter,B
U622292,2022-06-01 06:05:17 Wednesday,TikTok,A
U817113,2022-06-01 07:16:32 Wednesday,Meta,A
U866324,2022-06-01 08:41:10 Wednesday,Google,B
U420573,2022-06-01 09:55:02 Wednesday,Google,B
U768249,2022-06-01 10:06:58 Wednesday,Meta,B
U684290,2022-06-01 10:28:48 Wednesday,Meta,B
U581672,2022-06-01 11:54:00 Wednesday,Twitter,A
U250856,2022-06-01 11:58:29 Wednesday,Meta,B
U765202,2022-06-01 12:10:44 Wednesday,Meta,A
U889834,2022-06-01 12:22:57 Wednesday,Google,A
U327316,2022-06-01 12:33:14 Wednesday,Meta,A
U270702,2022-06-01 12:54:20 Wednesday,TikTok,A
U205391,2022-06-01 14:06:55 Wednesday,Meta,A
U954706,2022-06-01 16:02:00 Wednesday,Google,A
U135527,2022-06-01 16:46:53 Wednesday,Meta,A
U751167,2022-06-01 16:59:18 Wednesday,TikTok,B
U541226,2022-06-01 18:22:03 Wednesday,TikTok,B
U174776,2022-06-01 18:34:58 Wednesday,Twitter,B
U210775,2022-06-01 19:35:05 Wednesday,Meta,B
U162731,2022-06-01 19:54:10 Wednesday,Google,A
U413487,2022-06-01 20:33:56 Wednesday,Google,B
U872458,2022-06-01 21:07:53 Wednesday,Meta,B
U667583,2022-06-01 21:49:47 Wednesday,Meta,A
U769063,2022-06-01 22:49:31 Wednesday,TikTok,A
U490541,2022-06-02 00:28:08 Thursday,Twitter,A
U537304,2022-06-02 02:30:40 Thursday,Meta,A
U287419,2022-06-02 02:57:01 Thursday,Google,B
U766114,2022-06-02 03:52:56 Thursday,Google,B
U774831,2022-06-02 04:21:38 Thursday,Google,B
U785809,2022-06-02 06:08:08 Thursday,Meta,B
U527160,2022-06-02 07:59:06 Thursday,Meta,B
U843359,2022-06-02 08:52:25 Thursday,Twitter,A
U834143,2022-06-02 09:12:42 Thursday,Meta,B
U442991,2022-06-02 09:19:11 Thursday,Google,B
U948122,2022-06-02 10:08:52 Thursday,Twitter,A
U557226,2022-06-02 10:15:22 Thursday,Google,B
U368201,2022-06-02 10:16:30 Thursday,Meta,B
U806891,2022-06-02 10:16:42 Thursday,Twitter,B
U949011,2022-06-02 10:23:46 Thursday,Google,A
U765032,2022-06-02 10:50:36 Thursday,Meta,A
U821151,2022-06-02 11:33:46 Thursday,Google,B
U949849,2022-06-02 11:37:06 Thursday,TikTok,A
U595499,2022-06-02 12:02:52 Thursday,Meta,A
U985488,2022-06-02 12:51:33 Thursday,Meta,B
U255126,2022-06-02 13:35:31 Thursday,Meta,B
U385349,2022-06-02 14:44:06 Thursday,Meta,A
U720038,2022-06-02 15:04:22 Thursday,Google,A
U446213,2022-06-02 15:08:19 Thursday,TikTok,A
U199419,2022-06-02 15:50:12 Thursday,Google,A
U706495,2022-06-02 15:58:45 Thursday,Google,A
U560378,2022-06-02 17:08:45 Thursday,Meta,B
U660040,2022-06-02 17:40:20 Thursday,Google,A
U569876,2022-06-02 18:26:13 Thursday,Meta,B
U934441,2022-06-02 18:36:50 Thursday,Google,A
U284397,2022-06-02 18:39:21 Thursday,Meta,A
U453322,2022-06-02 18:51:46 Thursday,TikTok,B
U426624,2022-06-02 19:08:35 Thursday,TikTok,A
U971902,2022-06-02 20:20:56 Thursday,Google,A
U600499,2022-06-02 20:29:34 Thursday,Google,A
U255552,2022-06-02 20:48:45 Thursday,TikTok,A
U267416,2022-06-02 21:22:32 Thursday,Meta,A
U688202,2022-06-02 22:09:12 Thursday,TikTok,A
U706167,2022-06-02 22:19:20 Thursday,Meta,A
U204757,2022-06-02 23:09:19 Thursday,TikTok,B
U965797,2022-06-02 23:35:40 Thursday,Google,B
U719376,2022-06-02 23:41:43 Thursday,Meta,B
U184123,2022-06-02 23:53:12 Thursday,Twitter,A
U308104,2022-06-02 23:53:55 Thursday,TikTok,B
U977807,2022-06-03 00:01:57 Friday,Meta,A
U428166,2022-06-03 00:07:36 Friday,Google,B
U660373,2022-06-03 00:47:49 Friday,TikTok,A
U179071,2022-06-03 01:19:19 Friday,Google,B
U518994,2022-06-03 01:27:06 Friday,TikTok,B
U539232,2022-06-03 04:25:59 Friday,TikTok,B
U437956,2022-06-03 05:50:02 Friday,Google,B
U909107,2022-06-03 06:15:06 Friday,TikTok,A
U526314,2022-06-03 07:02:12 Friday,Google,A
U797927,2022-06-03 07:04:06 Friday,Google,A
U891296,2022-06-03 07:30:08 Friday,TikTok,B
U917278,2022-06-03 08:27:56 Friday,Meta,A
U185020,2022-06-03 09:51:33 Friday,Twitter,B
U468284,2022-06-03 10:06:55 Friday,Google,B
U766907,2022-06-03 10:19:19 Friday,Meta,B
U131603,2022-06-03 11:05:35 Friday,Google,A
U841778,2022-06-03 12:02:47 Friday,TikTok,A
U878716,2022-06-03 12:09:38 Friday,Meta,B
U401262,2022-06-03 12:34:07 Friday,Google,A
U250408,2022-06-03 12:49:56 Friday,Twitter,B
U310132,2022-06-03 12:56:11 Friday,TikTok,B
U608929,2022-06-03 13:06:49 Friday,TikTok,B
U262924,2022-06-03 13:35:10 Friday,Google,B
U202182,2022-06-03 13:53:51 Friday,TikTok,A
U276491,2022-06-03 14:25:28 Friday,TikTok,A
U403317,2022-06-03 15:34:52 Friday,Meta,B
U951473,2022-06-03 15:44:01 Friday,Meta,A
U752112,2022-06-03 16:07:07 Friday,Meta,A
U460509,2022-06-03 16:50:14 Friday,Google,B
U525175,2022-06-03 17:15:16 Friday,Google,A
U782962,2022-06-03 17:33:49 Friday,Twitter,B
U701486,2022-06-03 18:06:43 Friday,Twitter,A
U578596,2022-06-03 18:42:24 Friday,TikTok,A
U684022,2022-06-03 18:46:17 Friday,Twitter,A
U374050,2022-06-03 19:26:56 Friday,Meta,A
U384511,2022-06-03 20:42:50 Friday,Google,B
U396040,2022-06-03 21:25:53 Friday,Meta,B
U981110,2022-06-03 21:31:30 Friday,TikTok,B
U608874,2022-06-03 22:03:13 Friday,Meta,B
U992033,2022-06-03 22:17:59 Friday,TikTok,A
U100835,2022-06-03 22:34:46 Friday,Meta,B
U964072,2022-06-03 22:36:21 Friday,Meta,A
U169470,2022-06-03 23:59:36 Friday,Meta,B
U378330,2022-06-04 01:24:45 Saturday,Google,B
U201665,2022-06-04 01:31:13 Saturday,Twitter,B
U359027,2022-06-04 01:51:49 Saturday,Twitter,B
U423599,2022-06-04 01:52:49 Saturday,TikTok,B
U252879,2022-06-04 02:11:29 Saturday,Meta,B
U217869,2022-06-04 02:50:33 Saturday,Google,A
U490432,2022-06-04 03:57:15 Saturday,Twitter,B
U350778,2022-06-04 04:21:38 Saturday,Google,B
U285590,2022-06-04 05:32:05 Saturday,TikTok,A
U318045,2022-06-04 06:10:07 Saturday,TikTok,A
U443447,2022-06-04 06:20:43 Saturday,Meta,B
U975953,2022-06-04 07:22:03 Saturday,Meta,A
U188567,2022-06-04 08:06:31 Saturday,TikTok,B
U158706,2022-06-04 08:26:55 Saturday,Meta,A
U165887,2022-06-04 09:41:45 Saturday,Google,A
U288921,2022-06-04 09:47:35 Saturday,Twitter,A
U111159,2022-06-04 11:10:38 Saturday,Google,B
U575707,2022-06-04 13:44:29 Saturday,TikTok,A
U984784,2022-06-04 13:47:24 Saturday,TikTok,B
U126282,2022-06-04 14:33:23 Saturday,Meta,A
U338593,2022-06-04 15:40:24 Saturday,TikTok,A
U438704,2022-06-04 15:46:28 Saturday,Meta,A
U156485,2022-06-04 15:48:55 Saturday,Meta,B
U606625,2022-06-04 15:53:42 Saturday,Meta,A
U133932,2022-06-04 15:57:04 Saturday,TikTok,A
U747669,2022-06-04 16:13:06 Saturday,Meta,B
U765215,2022-06-04 16:19:29 Saturday,Meta,A
U657480,2022-06-04 16:35:52 Saturday,TikTok,A
U265329,2022-06-04 17:00:11 Saturday,Google,B
U119999,2022-06-04 17:16:46 Saturday,TikTok,B
U661229,2022-06-04 17:37:44 Saturday,Meta,A
U525369,2022-06-04 17:57:11 Saturday,Twitter,B
U326827,2022-06-04 18:04:30 Saturday,Meta,B
U577262,2022-06-04 18:35:27 Saturday,TikTok,A
U427490,2022-06-04 19:47:54 Saturday,Google,A
U547601,2022-06-04 20:16:16 Saturday,Meta,B
U176321,2022-06-04 20:47:20 Saturday,Google,A
U106205,2022-06-04 21:14:07 Saturday,Google,B
U202782,2022-06-04 21:28:08 Saturday,Google,B
U729796,2022-06-04 21:37:32 Saturday,Google,B
U498207,2022-06-04 21:44:47 Saturday,TikTok,B
U878625,2022-06-04 22:04:11 Saturday,Meta,B
U248842,2022-06-04 22:15:31 Saturday,Twitter,B
U989001,2022-06-04 22:16:50 Saturday,TikTok,A
U810154,2022-06-04 22:43:12 Saturday,Meta,B
U650267,2022-06-04 22:46:48 Saturday,Google,B
U394473,2022-06-04 22:55:16 Saturday,Meta,A
U944570,2022-06-05 00:32:00 Sunday,Google,B
U540156,2022-06-05 02:15:55 Sunday,Meta,A
U445370,2022-06-05 02:38:02 Sunday,Google,B
U429959,2022-06-05 03:01:05 Sunday,Meta,B
U785557,2022-06-05 03:33:47 Sunday,Meta,B
U329003,2022-06-05 03:59:18 Sunday,Google,B
U175473,2022-06-05 04:04:15 Sunday,TikTok,A
U234171,2022-06-05 04:27:11 Sunday,Meta,A
U857655,2022-06-05 06:48:38 Sunday,Meta,B
U136685,2022-06-05 06:55:20 Sunday,TikTok,A
U438762,2022-06-05 07:57:41 Sunday,Twitter,B
U916642,2022-06-05 08:35:15 Sunday,Meta,A
U961397,2022-06-05 10:48:31 Sunday,TikTok,A
U679471,2022-06-05 11:28:25 Sunday,Google,B
U998952,2022-06-05 11:38:49 Sunday,Meta,B
U527789,2022-06-05 11:49:12 Sunday,Google,B
U702674,2022-06-05 11:51:58 Sunday,Twitter,A
U944771,2022-06-05 12:05:19 Sunday,Google,B
U957034,2022-06-05 12:29:26 Sunday,Meta,B
U338570,2022-06-05 13:27:42 Sunday,Google,B
U231514,2022-06-05 13:44:10 Sunday,Meta,A
U435692,2022-06-05 13:55:57 Sunday,Meta,A
U588594,2022-06-05 14:11:01 Sunday,Google,A
U348736,2022-06-05 14:21:45 Sunday,Twitter,B
U549573,2022-06-05 15:44:57 Sunday,Meta,A
U599891,2022-06-05 16:13:59 Sunday,Google,A
U705625,2022-06-05 16:31:40 Sunday,Google,A
U789874,2022-06-05 16:38:54 Sunday,TikTok,A
U445728,2022-06-05 16:43:18 Sunday,Meta,B
U268511,2022-06-05 17:52:13 Sunday,TikTok,A
U811283,2022-06-05 18:03:21 Sunday,TikTok,B
U713782,2022-06-05 18:13:09 Sunday,Meta,A
U372248,2022-06-05 18:31:19 Sunday,Meta,A
U438409,2022-06-05 18:52:39 Sunday,TikTok,A
U616231,2022-06-05 19:19:08 Sunday,TikTok,A
U269022,2022-06-05 20:04:36 Sunday,Meta,A
U740039,2022-06-05 20:06:23 Sunday,Twitter,A
U856881,2022-06-05 21:01:08 Sunday,Meta,B
U626739,2022-06-05 21:35:40 Sunday,Meta,B
U179863,2022-06-05 21:48:19 Sunday,Meta,A
U673180,2022-06-05 22:23:54 Sunday,Twitter,A
U623865,2022-06-05 22:52:43 Sunday,Meta,A
U310734,2022-06-05 23:09:11 Sunday,Google,A
U790670,2022-06-05 23:35:15 Sunday,Google,A
U979161,2022-06-06 01:12:39 Monday,Twitter,B
U396000,2022-06-06 02:18:46 Monday,Google,B
U511006,2022-06-06 02:37:57 Monday,Meta,A
U501625,2022-06-06 03:28:30 Monday,Twitter,A
U128128,2022-06-06 03:52:03 Monday,Twitter,A
U310460,2022-06-06 04:40:35 Monday,Google,A
U448636,2022-06-06 04:59:16 Monday,Meta,B
U415959,2022-06-06 05:32:27 Monday,Google,B
U224079,2022-06-06 07:56:07 Monday,TikTok,B
U612858,2022-06-06 10:04:09 Monday,Twitter,A
U751513,2022-06-06 10:54:07 Monday,Google,A
U863355,2022-06-06 11:22:01 Monday,Meta,A
U540022,2022-06-06 11:23:44 Monday,Meta,B
U659061,2022-06-06 11:58:20 Monday,TikTok,A
U692464,2022-06-06 12:28:21 Monday,Meta,B
U153383,2022-06-06 12:44:33 Monday,Twitter,A
U828646,2022-06-06 13:09:24 Monday,Meta,A
U415855,2022-06-06 14:03:40 Monday,Google,B
U237991,2022-06-06 14:07:25 Monday,Meta,B
U354796,2022-06-06 14:53:56 Monday,TikTok,B
U586643,2022-06-06 15:54:54 Monday,TikTok,A
U134454,2022-06-06 16:33:26 Monday,TikTok,A
U357409,2022-06-06 16:40:02 Monday,Meta,A
U432201,2022-06-06 17:32:01 Monday,Meta,A
U289992,2022-06-06 17:38:08 Monday,TikTok,A
U802825,2022-06-06 18:00:31 Monday,TikTok,A
U737307,2022-06-06 18:03:52 Monday,Meta,A
U302481,2022-06-06 19:36:34 Monday,Google,B
U142242,2022-06-06 19:53:24 Monday,Google,A
U661211,2022-06-06 20:21:05 Monday,Meta,B
U765365,2022-06-06 20:44:50 Monday,Google,B
U357393,2022-06-06 20:48:07 Monday,Google,A
U195177,2022-06-06 21:11:06 Monday,TikTok,B
U411412,2022-06-06 21:41:50 Monday,TikTok,B
U359500,2022-06-06 23:11:53 Monday,Google,B
U943711,2022-06-06 23:26:10 Monday,TikTok,A
U643084,2022-06-06 23:37:01 Monday,Meta,B
U753003,2022-06-06 23:43:15 Monday,TikTok,A
U433953,2022-06-06 23:43:28 Monday,Meta,B
U142991,2022-06-06 23:46:49 Monday,Google,B
U495893,2022-06-07 00:44:06 Tuesday,Meta,A
U270129,2022-06-07 02:22:31 Tuesday,Google,A
U338534,2022-06-07 02:44:34 Tuesday,Google,A
U285303,2022-06-07 04:13:54 Tuesday,Google,A
U656548,2022-06-07 06:14:02 Tuesday,Google,B
U373420,2022-06-07 07:06:45 Tuesday,Twitter,A
U194296,2022-06-07 07:18:15 Tuesday,Meta,A
U825431,2022-06-07 07:43:39 Tuesday,Google,A
U416294,2022-06-07 08:14:39 Tuesday,Meta,A
U922212,2022-06-07 08:16:39 Tuesday,Twitter,A
U186350,2022-06-07 08:29:11 Tuesday,Google,A
U101919,2022-06-07 08:55:53 Tuesday,Twitter,A
U552092,2022-06-07 11:23:28 Tuesday,Meta,B
U799026,2022-06-07 12:10:28 Tuesday,Google,A
U699654,2022-06-07 12:46:03 Tuesday,Meta,B
U857795,2022-06-07 12:51:38 Tuesday,Google,A
U500388,2022-06-07 13:01:11 Tuesday,TikTok,A
U114670,2022-06-07 13:05:54 Tuesday,Meta,A
U100843,2022-06-07 13:12:19 Tuesday,Meta,A
U584053,2022-06-07 13:32:01 Tuesday,TikTok,A
U536615,2022-06-07 14:57:12 Tuesday,Google,B
U156999,2022-06-07 15:13:07 Tuesday,Twitter,B
U131646,2022-06-07 16:40:19 Tuesday,Google,B
U893496,2022-06-07 16:49:48 Tuesday,TikTok,A
U479335,2022-06-07 16:56:33 Tuesday,Meta,A
U248641,2022-06-07 17:13:03 Tuesday,Google,A
U618042,2022-06-07 17:27:38 Tuesday,TikTok,A
U254994,2022-06-07 17:55:31 Tuesday,Meta,A
U339736,2022-06-07 18:32:00 Tuesday,TikTok,B
U686476,2022-06-07 20:44:41 Tuesday,TikTok,A
U968926,2022-06-07 21:15:44 Tuesday,TikTok,A
U512850,2022-06-07 21:46:11 Tuesday,Meta,A
U153228,2022-06-07 21:46:26 Tuesday,Meta,B
U281843,2022-06-07 22:31:11 Tuesday,Meta,B
U758864,2022-06-07 22:43:24 Tuesday,Google,A
U108289,2022-06-07 22:50:04 Tuesday,TikTok,B
U384125,2022-06-07 23:17:27 Tuesday,Meta,A
U470383,2022-06-08 00:00:20 Wednesday,TikTok,B
U421143,2022-06-08 00:05:23 Wednesday,Meta,A
U684304,2022-06-08 00:21:49 Wednesday,Meta,A
U914140,2022-06-08 00:35:25 Wednesday,Google,A
U356831,2022-06-08 00:37:32 Wednesday,Meta,B
U122182,2022-06-08 00:43:04 Wednesday,Google,A
U967957,2022-06-08 02:18:59 Wednesday,Twitter,B
U502334,2022-06-08 02:34:37 Wednesday,Google,B
U432762,2022-06-08 03:02:33 Wednesday,Google,A
U351058,2022-06-08 03:05:02 Wednesday,TikTok,B
U352047,2022-06-08 03:39:00 Wednesday,Google,B
U722008,2022-06-08 03:49:37 Wednesday,TikTok,A
U847779,2022-06-08 04:15:05 Wednesday,Google,B
U954899,2022-06-08 04:32:09 Wednesday,Google,A
U762312,2022-06-08 05:17:03 Wednesday,Google,A
U774449,2022-06-08 06:10:56 Wednesday,Meta,B
U599831,2022-06-08 06:30:25 Wednesday,TikTok,A
U527541,2022-06-08 07:20:46 Wednesday,Meta,B
U982250,2022-06-08 07:23:34 Wednesday,Meta,B
U350272,2022-06-08 08:02:54 Wednesday,Twitter,A
U466591,2022-06-08 08:52:37 Wednesday,Meta,B
U280873,2022-06-08 08:52:52 Wednesday,Meta,A
U809043,2022-06-08 08:56:13 Wednesday,Google,A
U438631,2022-06-08 10:11:59 Wednesday,Meta,A
U179608,2022-06-08 12:41:59 Wednesday,TikTok,A
U204723,2022-06-08 13:15:08 Wednesday,Twitter,B
U438588,2022-06-08 13:49:27 Wednesday,Google,A
U635165,2022-06-08 15:14:13 Wednesday,Meta,A
U107704,2022-06-08 15:37:31 Wednesday,Google,A
U216171,2022-06-08 17:34:01 Wednesday,Google,B
U832810,2022-06-08 18:20:46 Wednesday,Google,B
U338877,2022-06-08 18:29:40 Wednesday,Google,A
U419146,2022-06-08 18:41:30 Wednesday,TikTok,A
U514504,2022-06-08 19:14:23 Wednesday,Google,A
U347603,2022-06-08 19:36:56 Wednesday,TikTok,A
U401103,2022-06-08 20:52:23 Wednesday,TikTok,A
U945104,2022-06-08 21:14:43 Wednesday,Meta,B
U229085,2022-06-08 21:42:57 Wednesday,Meta,B
U536590,2022-06-08 21:47:53 Wednesday,TikTok,A
U450583,2022-06-08 22:40:11 Wednesday,Google,A
U811066,2022-06-08 22:43:57 Wednesday,TikTok,A
U676146,2022-06-08 22:46:48 Wednesday,Google,B
U135078,2022-06-08 22:48:22 Wednesday,TikTok,A
U209907,2022-06-08 23:35:37 Wednesday,TikTok,B
U549182,2022-06-09 00:59:54 Thursday,Meta,B
U465291,2022-06-09 01:03:15 Thursday,Google,A
U843971,2022-06-09 01:33:46 Thursday,Meta,B
U798482,2022-06-09 02:23:19 Thursday,Meta,A
U713866,2022-06-09 03:47:30 Thursday,Meta,A
U437132,2022-06-09 04:24:02 Thursday,TikTok,B
U902879,2022-06-09 05:41:28 Thursday,TikTok,B
U397871,2022-06-09 06:06:55 Thursday,TikTok,A
U629746,2022-06-09 07:46:21 Thursday,Google,B
U825169,2022-06-09 08:12:34 Thursday,Twitter,A
U219706,2022-06-09 08:17:32 Thursday,TikTok,B
U644580,2022-06-09 08:31:31 Thursday,Google,B
U324869,2022-06-09 08:40:56 Thursday,Google,A
U919709,2022-06-09 10:05:20 Thursday,TikTok,B
U785362,2022-06-09 10:45:28 Thursday,Google,B
U293874,2022-06-09 11:11:05 Thursday,Meta,A
U576880,2022-06-09 11:21:31 Thursday,Meta,A
U340938,2022-06-09 11:42:50 Thursday,Google,A
U832173,2022-06-09 11:45:44 Thursday,TikTok,B
U354257,2022-06-09 12:01:34 Thursday,Meta,A
U123949,2022-06-09 12:27:32 Thursday,Meta,B
U305271,2022-06-09 12:29:52 Thursday,TikTok,A
U259069,2022-06-09 13:01:55 Thursday,Twitter,A
U906705,2022-06-09 14:07:29 Thursday,Twitter,A
U487727,2022-06-09 14:09:07 Thursday,Google,B
U717245,2022-06-09 14:39:12 Thursday,Google,B
U969402,2022-06-09 16:29:40 Thursday,Google,A
U413980,2022-06-09 17:08:46 Thursday,Twitter,B
U888315,2022-06-09 18:39:09 Thursday,Google,B
U815880,2022-06-09 18:53:54 Thursday,Meta,B
U458082,2022-06-09 19:09:36 Thursday,Twitter,B
U579854,2022-06-09 19:55:32 Thursday,TikTok,B
U718648,2022-06-09 20:13:07 Thursday,Meta,A
U774435,2022-06-09 20:57:58 Thursday,TikTok,A
U494621,2022-06-09 21:02:27 Thursday,TikTok,A
U465959,2022-06-09 21:04:41 Thursday,TikTok,A
U605602,2022-06-09 21:15:34 Thursday,Google,B
U997184,2022-06-09 21:42:07 Thursday,Google,A
